payment_id,order_id,payment_method,amount,status,transaction_date,failure_reason,refund_amount
PAY_0000326,ORD_0000326,PayPal,52.48,Completed,2024-02-22,,0.0
PAY_0000327,ORD_0000327,Credit Card,118.91,Completed,2024-06-09,,0.0
PAY_0000328,ORD_0000328,Klarna,107.06,Pending,2023-11-23,,0.0
PAY_0000329,ORD_0000329,Credit Card,236.69,Completed,2024-03-13,,0.0
PAY_0000330,ORD_0000330,Credit Card,235.12,Completed,2023-12-17,,0.0
PAY_0000331,ORD_0000331,PayPal,98.98,Completed,2024-02-07,,0.0
PAY_0000332,ORD_0000332,Credit Card,164.87,Completed,2024-07-03,,0.0
PAY_0000333,ORD_0000333,Credit Card,118.53,Pending,2024-10-03,,0.0
PAY_0000334,ORD_0000334,Debit Card,231.55,Completed,2024-12-01,,0.0
PAY_0000335,ORD_0000335,Credit Card,435.47,Partially Refunded,2024-08-07,,164.64
PAY_0000336,ORD_0000336,Credit Card,53.01,Completed,2024-09-26,,0.0
PAY_0000337,ORD_0000337,Credit Card,117.57,Completed,2023-11-10,,0.0
PAY_0000338,ORD_0000338,Debit Card,280.99,Partially Refunded,2024-04-01,,143.13
PAY_0000339,ORD_0000339,PayPal,35.89,Completed,2024-12-09,,0.0
PAY_0000340,ORD_0000340,PayPal,118.22,Pending,2024-02-21,,0.0
PAY_0000341,ORD_0000341,PayPal,59.11,Completed,2023-11-22,,0.0
PAY_0000342,ORD_0000342,Debit Card,235.55,Refunded,2023-12-13,,163.03
PAY_0000343,ORD_0000343,Credit Card,707.68,Completed,2024-01-10,,0.0
PAY_0000344,ORD_0000344,Debit Card,237.49,Partially Refunded,2024-05-15,,233.35
PAY_0000345,ORD_0000345,Credit Card,171.63,Completed,2024-06-03,,0.0
PAY_0000346,ORD_0000346,PayPal,343.46,Refunded,2024-06-07,,165.9
PAY_0000347,ORD_0000347,Credit Card,118.91,Completed,2024-07-27,,0.0
PAY_0000348,ORD_0000348,Credit Card,118.26,Completed,2024-04-06,,0.0
PAY_0000349,ORD_0000349,Debit Card,16.67,Completed,2024-11-17,,0.0
PAY_0000350,ORD_0000350,PayPal,118.88,Completed,2024-07-22,,0.0
PAY_0000351,ORD_0000351,Klarna,52.97,Partially Refunded,2024-09-08,,24.51
PAY_0000352,ORD_0000352,Klarna,119.55,Refunded,2024-09-17,,118.29
PAY_0000353,ORD_0000353,Klarna,72.58,Refunded,2024-12-03,,67.57
PAY_0000354,ORD_0000354,Credit Card,95.2,Completed,2024-12-23,,0.0
PAY_0000355,ORD_0000355,PayPal,43.4,Pending,2024-04-03,,0.0
PAY_0000356,ORD_0000356,PayPal,61.01,Completed,2024-07-28,,0.0
PAY_0000357,ORD_0000357,Credit Card,140.16,Refunded,2024-07-04,,132.07
PAY_0000358,ORD_0000358,Credit Card,60.99,Completed,2024-08-20,,0.0
PAY_0000359,ORD_0000359,Credit Card,396.82,Refunded,2024-08-23,,206.98
PAY_0000360,ORD_0000360,Apple Pay,117.54,Partially Refunded,2023-11-06,,74.22
PAY_0000361,ORD_0000361,Credit Card,146.4,Partially Refunded,2024-05-23,,122.68
PAY_0000362,ORD_0000362,Credit Card,52.77,Partially Refunded,2024-06-21,,27.13
PAY_0000363,ORD_0000363,Credit Card,60.15,Completed,2024-09-28,,0.0
PAY_0000364,ORD_0000364,Credit Card,53.05,Partially Refunded,2024-10-14,,39.3
PAY_0000365,ORD_0000365,Credit Card,137.53,Refunded,2023-08-27,,87.6
PAY_0000366,ORD_0000366,PayPal,124.22,Refunded,2024-04-05,,73.83
PAY_0000367,ORD_0000367,Credit Card,399.08,Partially Refunded,2024-05-23,,135.84
PAY_0000368,ORD_0000368,Credit Card,82.85,Completed,2024-11-22,,0.0
PAY_0000369,ORD_0000369,Credit Card,119.35,Completed,2024-08-18,,0.0
PAY_0000370,ORD_0000370,Debit Card,51.38,Completed,2024-12-04,,0.0
PAY_0000371,ORD_0000371,Credit Card,75.89,Completed,2023-06-18,,0.0
PAY_0000372,ORD_0000372,Credit Card,144.75,Completed,2023-06-23,,0.0
PAY_0000373,ORD_0000373,Credit Card,117.06,Partially Refunded,2023-08-23,,114.69
PAY_0000374,ORD_0000374,Debit Card,52.78,Completed,2024-06-23,,0.0
PAY_0000375,ORD_0000375,Apple Pay,119.29,Completed,2024-09-12,,0.0
PAY_0000376,ORD_0000376,Credit Card,119.52,Completed,2024-09-15,,0.0
PAY_0000377,ORD_0000377,Credit Card,293.67,Completed,2024-09-18,,0.0
PAY_0000378,ORD_0000378,Klarna,400.9,Refunded,2023-05-09,,291.0
PAY_0000379,ORD_0000379,Debit Card,116.41,Completed,2023-05-12,,0.0
PAY_0000380,ORD_0000380,Credit Card,116.6,Completed,2023-06-10,,0.0
PAY_0000381,ORD_0000381,Credit Card,353.42,Completed,2023-12-18,,0.0
PAY_0000382,ORD_0000382,Credit Card,119.12,Completed,2024-07-13,,0.0
PAY_0000383,ORD_0000383,Credit Card,97.22,Completed,2024-12-10,,0.0
PAY_0000384,ORD_0000384,Credit Card,55.37,Completed,2024-09-11,,0.0
PAY_0000385,ORD_0000385,Klarna,83.88,Completed,2023-04-24,,0.0
PAY_0000386,ORD_0000386,Credit Card,463.54,Completed,2024-03-30,,0.0
PAY_0000387,ORD_0000387,Credit Card,59.99,Completed,2024-08-31,,0.0
PAY_0000388,ORD_0000388,Credit Card,16.41,Completed,2023-06-17,,0.0
PAY_0000389,ORD_0000389,Apple Pay,37.87,Completed,2023-06-21,,0.0
PAY_0000390,ORD_0000390,Apple Pay,116.8,Partially Refunded,2023-07-13,,44.46
PAY_0000391,ORD_0000391,Credit Card,52.66,Authorized,2024-05-09,,0.0
PAY_0000392,ORD_0000392,PayPal,53.12,Completed,2024-11-07,,0.0
PAY_0000393,ORD_0000393,Credit Card,52.72,Completed,2024-05-30,,0.0
PAY_0000394,ORD_0000394,Credit Card,253.97,Completed,2024-11-02,,0.0
PAY_0000395,ORD_0000395,PayPal,52.89,Pending,2024-12-03,,0.0
PAY_0000396,ORD_0000396,Credit Card,126.82,Completed,2023-10-08,,0.0
PAY_0000397,ORD_0000397,Credit Card,238.66,Completed,2024-08-15,,0.0
PAY_0000398,ORD_0000398,Credit Card,307.57,Completed,2024-05-26,,0.0
PAY_0000399,ORD_0000399,Klarna,62.34,Completed,2024-06-09,,0.0
PAY_0000400,ORD_0000400,Klarna,51.77,Partially Refunded,2023-05-03,,32.41
PAY_0000401,ORD_0000401,Debit Card,84.19,Completed,2023-07-09,,0.0
PAY_0000402,ORD_0000402,Credit Card,19.27,Completed,2023-11-08,,0.0
PAY_0000403,ORD_0000403,Debit Card,52.77,Completed,2024-06-19,,0.0
PAY_0000404,ORD_0000404,Credit Card,106.01,Partially Refunded,2024-09-29,,78.36
PAY_0000405,ORD_0000405,Credit Card,183.57,Completed,2024-10-29,,0.0
PAY_0000406,ORD_0000406,Credit Card,116.6,Completed,2023-07-26,,0.0
PAY_0000407,ORD_0000407,Credit Card,140.29,Partially Refunded,2023-10-22,,109.45
PAY_0000408,ORD_0000408,Credit Card,471.18,Completed,2023-12-17,,0.0
PAY_0000409,ORD_0000409,Credit Card,163.56,Failed,2024-02-04,Insufficient funds,0.0
PAY_0000410,ORD_0000410,PayPal,117.96,Refunded,2024-02-07,,85.87
PAY_0000411,ORD_0000411,Apple Pay,61.4,Completed,2024-08-20,,0.0
PAY_0000412,ORD_0000412,Credit Card,77.57,Completed,2024-11-14,,0.0
PAY_0000413,ORD_0000413,Credit Card,35.56,Failed,2024-05-06,Insufficient funds,0.0
PAY_0000414,ORD_0000414,Apple Pay,57.18,Partially Refunded,2024-09-11,,19.3
PAY_0000415,ORD_0000415,Credit Card,71.9,Completed,2024-05-20,,0.0
PAY_0000416,ORD_0000416,Klarna,73.01,Completed,2024-07-25,,0.0
PAY_0000417,ORD_0000417,Credit Card,178.24,Partially Refunded,2024-10-14,,57.78
PAY_0000418,ORD_0000418,Credit Card,174.41,Partially Refunded,2024-10-18,,101.68
PAY_0000419,ORD_0000419,Credit Card,282.52,Completed,2024-11-13,,0.0
PAY_0000420,ORD_0000420,Credit Card,235.89,Partially Refunded,2024-02-06,,126.31
PAY_0000421,ORD_0000421,Credit Card,365.89,Partially Refunded,2024-05-18,,307.13
PAY_0000422,ORD_0000422,Credit Card,118.96,Completed,2024-06-17,,0.0
PAY_0000423,ORD_0000423,Credit Card,118.47,Completed,2024-03-31,,0.0
PAY_0000424,ORD_0000424,Credit Card,118.72,Completed,2024-05-11,,0.0
PAY_0000425,ORD_0000425,Credit Card,76.91,Completed,2024-10-12,,0.0
PAY_0000426,ORD_0000426,Apple Pay,61.29,Pending,2024-11-03,,0.0
PAY_0000427,ORD_0000427,Debit Card,235.74,Completed,2024-03-03,,0.0
PAY_0000428,ORD_0000428,Credit Card,118.84,Completed,2024-05-30,,0.0
PAY_0000429,ORD_0000429,Credit Card,89.68,Refunded,2023-05-31,,83.51
PAY_0000430,ORD_0000430,Credit Card,162.08,Partially Refunded,2023-08-19,,86.78
PAY_0000431,ORD_0000431,Credit Card,54.4,Partially Refunded,2023-08-27,,47.69
PAY_0000432,ORD_0000432,Credit Card,163.33,Partially Refunded,2024-01-10,,78.59
PAY_0000433,ORD_0000433,Credit Card,298.47,Completed,2024-03-29,,0.0
PAY_0000434,ORD_0000434,Credit Card,52.87,Partially Refunded,2024-07-31,,40.51
PAY_0000435,ORD_0000435,Apple Pay,161.33,Partially Refunded,2024-10-11,,149.54
PAY_0000436,ORD_0000436,Klarna,148.38,Partially Refunded,2023-05-27,,97.68
PAY_0000437,ORD_0000437,Credit Card,54.2,Partially Refunded,2023-06-12,,26.43
PAY_0000438,ORD_0000438,Credit Card,51.86,Completed,2023-06-15,,0.0
PAY_0000439,ORD_0000439,Credit Card,116.55,Completed,2023-07-19,,0.0
PAY_0000440,ORD_0000440,Credit Card,207.8,Completed,2023-10-19,,0.0
PAY_0000441,ORD_0000441,Credit Card,235.46,Refunded,2023-12-06,,114.7
PAY_0000442,ORD_0000442,Apple Pay,90.61,Completed,2023-12-10,,0.0
PAY_0000443,ORD_0000443,Credit Card,235.25,Completed,2023-11-19,,0.0
PAY_0000444,ORD_0000444,Credit Card,245.49,Completed,2023-11-25,,0.0
PAY_0000445,ORD_0000445,Credit Card,118.15,Pending,2024-02-11,,0.0
PAY_0000446,ORD_0000446,Apple Pay,52.79,Completed,2024-06-27,,0.0
PAY_0000447,ORD_0000447,Credit Card,62.5,Completed,2024-09-02,,0.0
PAY_0000448,ORD_0000448,Debit Card,314.86,Completed,2024-11-14,,0.0
PAY_0000449,ORD_0000449,Credit Card,34.63,Failed,2024-07-24,Fraud flag,0.0
PAY_0000450,ORD_0000450,Credit Card,238.66,Completed,2024-08-14,,0.0
PAY_0000451,ORD_0000451,PayPal,119.42,Completed,2024-08-28,,0.0
PAY_0000452,ORD_0000452,Apple Pay,117.86,Partially Refunded,2023-12-26,,42.75
PAY_0000453,ORD_0000453,Credit Card,118.15,Partially Refunded,2024-02-11,,99.1
PAY_0000454,ORD_0000454,Credit Card,208.8,Completed,2024-02-14,,0.0
PAY_0000455,ORD_0000455,Apple Pay,118.21,Completed,2024-02-19,,0.0
PAY_0000456,ORD_0000456,Klarna,239.09,Completed,2024-09-18,,0.0
PAY_0000457,ORD_0000457,PayPal,211.99,Partially Refunded,2024-10-28,,191.17
PAY_0000458,ORD_0000458,Credit Card,331.78,Partially Refunded,2024-10-27,,217.58
PAY_0000459,ORD_0000459,Credit Card,98.02,Completed,2024-11-25,,0.0
PAY_0000460,ORD_0000460,PayPal,91.82,Completed,2024-08-12,,0.0
PAY_0000461,ORD_0000461,Credit Card,318.16,Partially Refunded,2024-11-07,,152.49
PAY_0000462,ORD_0000462,Credit Card,72.65,Pending,2024-12-25,,0.0
PAY_0000463,ORD_0000463,Credit Card,115.05,Completed,2023-11-21,,0.0
PAY_0000464,ORD_0000464,Credit Card,263.27,Authorized,2023-10-30,,0.0
PAY_0000465,ORD_0000465,Apple Pay,128.56,Completed,2023-12-29,,0.0
PAY_0000466,ORD_0000466,Debit Card,52.74,Completed,2024-06-08,,0.0
PAY_0000467,ORD_0000467,Credit Card,119.09,Completed,2024-07-09,,0.0
PAY_0000468,ORD_0000468,Credit Card,54.65,Refunded,2023-12-06,,16.46
PAY_0000469,ORD_0000469,PayPal,117.61,Completed,2023-11-17,,0.0
PAY_0000470,ORD_0000470,Credit Card,289.79,Refunded,2023-12-19,,123.29
PAY_0000471,ORD_0000471,Credit Card,113.75,Refunded,2024-01-10,,80.51
PAY_0000472,ORD_0000472,PayPal,35.42,Completed,2024-01-31,,0.0
PAY_0000473,ORD_0000473,PayPal,52.57,Refunded,2024-03-27,,36.46
PAY_0000474,ORD_0000474,Credit Card,110.43,Pending,2024-04-19,,0.0
PAY_0000475,ORD_0000475,Credit Card,71.91,Completed,2024-05-24,,0.0
PAY_0000476,ORD_0000476,Klarna,226.3,Completed,2024-06-13,,0.0
PAY_0000477,ORD_0000477,Credit Card,183.95,Completed,2024-06-16,,0.0
PAY_0000478,ORD_0000478,Credit Card,62.67,Completed,2024-10-29,,0.0
PAY_0000479,ORD_0000479,Apple Pay,114.99,Partially Refunded,2023-07-12,,43.35
PAY_0000480,ORD_0000480,Credit Card,94.8,Partially Refunded,2023-08-25,,53.12
PAY_0000481,ORD_0000481,Credit Card,164.66,Completed,2023-09-13,,0.0
PAY_0000482,ORD_0000482,PayPal,46.27,Partially Refunded,2023-12-23,,38.09
PAY_0000483,ORD_0000483,Credit Card,52.38,Pending,2024-01-11,,0.0
PAY_0000484,ORD_0000484,Debit Card,60.64,Partially Refunded,2024-03-23,,42.16
PAY_0000485,ORD_0000485,Credit Card,233.41,Completed,2023-06-28,,0.0
PAY_0000486,ORD_0000486,Credit Card,64.08,Failed,2023-11-07,Insufficient funds,0.0
PAY_0000487,ORD_0000487,Credit Card,59.41,Failed,2024-01-11,Card declined,0.0
PAY_0000488,ORD_0000488,Klarna,118.43,Authorized,2024-03-26,,0.0
PAY_0000489,ORD_0000489,Debit Card,73.02,Completed,2024-07-28,,0.0
PAY_0000490,ORD_0000490,Credit Card,45.68,Completed,2024-10-25,,0.0
PAY_0000491,ORD_0000491,Credit Card,117.91,Completed,2024-01-05,,0.0
PAY_0000492,ORD_0000492,Debit Card,136.37,Completed,2024-02-10,,0.0
PAY_0000493,ORD_0000493,Credit Card,301.01,Completed,2024-02-19,,0.0
PAY_0000494,ORD_0000494,Debit Card,308.4,Failed,2024-03-02,Fraud flag,0.0
PAY_0000495,ORD_0000495,Credit Card,476.1,Refunded,2024-03-06,,382.7
PAY_0000496,ORD_0000496,Debit Card,357.34,Completed,2024-07-11,,0.0
PAY_0000497,ORD_0000497,Credit Card,35.3,Completed,2023-12-18,,0.0
PAY_0000498,ORD_0000498,PayPal,117.64,Completed,2023-12-30,,0.0
PAY_0000499,ORD_0000499,Credit Card,538.49,Partially Refunded,2024-02-12,,323.35
PAY_0000500,ORD_0000500,Credit Card,118.3,Completed,2024-04-13,,0.0
PAY_0000501,ORD_0000501,PayPal,52.73,Completed,2024-07-22,,0.0
PAY_0000502,ORD_0000502,Credit Card,325.12,Partially Refunded,2024-09-19,,264.51
PAY_0000503,ORD_0000503,Debit Card,290.08,Completed,2024-10-06,,0.0
PAY_0000504,ORD_0000504,PayPal,106.42,Completed,2024-10-18,,0.0
PAY_0000505,ORD_0000505,PayPal,64.1,Completed,2024-04-27,,0.0
PAY_0000506,ORD_0000506,Debit Card,264.07,Completed,2024-09-27,,0.0
PAY_0000507,ORD_0000507,PayPal,162.65,Completed,2024-10-06,,0.0
PAY_0000508,ORD_0000508,Debit Card,118.25,Completed,2024-02-26,,0.0
PAY_0000509,ORD_0000509,Debit Card,118.27,Authorized,2024-03-01,,0.0
PAY_0000510,ORD_0000510,PayPal,77.79,Authorized,2024-11-07,,0.0
PAY_0000511,ORD_0000511,Apple Pay,235.61,Completed,2023-12-19,,0.0
PAY_0000512,ORD_0000512,Klarna,117.9,Refunded,2024-03-07,,80.91
PAY_0000513,ORD_0000513,Credit Card,55.41,Completed,2024-07-28,,0.0
PAY_0000514,ORD_0000514,Credit Card,33.6,Completed,2024-08-12,,0.0
PAY_0000515,ORD_0000515,Credit Card,53.06,Completed,2024-10-20,,0.0
PAY_0000516,ORD_0000516,Credit Card,140.32,Partially Refunded,2024-09-08,,126.78
PAY_0000517,ORD_0000517,Credit Card,60.19,Completed,2024-10-21,,0.0
PAY_0000518,ORD_0000518,Credit Card,349.92,Completed,2023-08-02,,0.0
PAY_0000519,ORD_0000519,Credit Card,54.73,Failed,2024-01-02,Insufficient funds,0.0
PAY_0000520,ORD_0000520,Apple Pay,163.41,Completed,2024-01-19,,0.0
PAY_0000521,ORD_0000521,Debit Card,119.44,Completed,2024-09-01,,0.0
PAY_0000522,ORD_0000522,Klarna,72.5,Pending,2024-11-19,,0.0
PAY_0000523,ORD_0000523,Klarna,84.27,Completed,2024-06-29,,0.0
PAY_0000524,ORD_0000524,Credit Card,73.22,Completed,2024-09-19,,0.0
PAY_0000525,ORD_0000525,Credit Card,89.7,Completed,2023-06-05,,0.0
PAY_0000526,ORD_0000526,Klarna,350.11,Completed,2023-06-27,,0.0
PAY_0000527,ORD_0000527,Credit Card,197.9,Completed,2023-07-27,,0.0
PAY_0000528,ORD_0000528,Klarna,87.85,Partially Refunded,2023-10-10,,61.12
PAY_0000529,ORD_0000529,Credit Card,235.4,Completed,2023-12-01,,0.0
PAY_0000530,ORD_0000530,Debit Card,81.79,Completed,2024-02-01,,0.0
PAY_0000531,ORD_0000531,Credit Card,266.03,Authorized,2024-05-11,,0.0
PAY_0000532,ORD_0000532,Apple Pay,142.12,Completed,2024-06-21,,0.0
PAY_0000533,ORD_0000533,Credit Card,119.15,Partially Refunded,2024-07-17,,84.6
PAY_0000534,ORD_0000534,Credit Card,60.33,Partially Refunded,2024-12-03,,55.66
PAY_0000535,ORD_0000535,Credit Card,300.28,Completed,2024-12-14,,0.0
PAY_0000536,ORD_0000536,Klarna,171.58,Pending,2024-05-24,,0.0
PAY_0000537,ORD_0000537,Credit Card,137.7,Refunded,2024-08-09,,49.28
PAY_0000538,ORD_0000538,Credit Card,137.73,Completed,2024-08-12,,0.0
PAY_0000539,ORD_0000539,PayPal,74.58,Completed,2024-08-15,,0.0
PAY_0000540,ORD_0000540,Credit Card,60.05,Completed,2024-08-24,,0.0
PAY_0000541,ORD_0000541,Credit Card,51.55,Failed,2023-02-06,Card declined,0.0
PAY_0000542,ORD_0000542,Credit Card,51.67,Completed,2023-03-26,,0.0
PAY_0000543,ORD_0000543,Credit Card,232.33,Completed,2023-04-03,,0.0
PAY_0000544,ORD_0000544,Credit Card,58.74,Completed,2023-05-19,,0.0
PAY_0000545,ORD_0000545,Credit Card,203.76,Completed,2023-05-23,,0.0
PAY_0000546,ORD_0000546,Credit Card,173.51,Completed,2023-10-19,,0.0
PAY_0000547,ORD_0000547,Credit Card,352.74,Partially Refunded,2023-11-13,,151.21
PAY_0000548,ORD_0000548,Credit Card,73.08,Pending,2024-08-12,,0.0
PAY_0000549,ORD_0000549,Credit Card,72.3,Completed,2024-09-18,,0.0
PAY_0000550,ORD_0000550,Credit Card,55.53,Completed,2024-12-19,,0.0
PAY_0000551,ORD_0000551,PayPal,172.91,Refunded,2024-01-15,,112.05
PAY_0000552,ORD_0000552,Credit Card,118.78,Completed,2024-05-19,,0.0
PAY_0000553,ORD_0000553,Debit Card,55.29,Partially Refunded,2024-08-07,,17.34
PAY_0000554,ORD_0000554,PayPal,45.65,Completed,2024-10-15,,0.0
PAY_0000555,ORD_0000555,Credit Card,60.27,Completed,2024-11-09,,0.0
PAY_0000556,ORD_0000556,Credit Card,53.13,Completed,2024-11-14,,0.0
PAY_0000557,ORD_0000557,Credit Card,60.29,Completed,2023-11-19,,0.0
PAY_0000558,ORD_0000558,Credit Card,219.8,Partially Refunded,2024-01-21,,66.78
PAY_0000559,ORD_0000559,Credit Card,52.37,Partially Refunded,2024-02-05,,20.76
PAY_0000560,ORD_0000560,Credit Card,164.25,Failed,2024-04-22,Insufficient funds,0.0
PAY_0000561,ORD_0000561,Credit Card,35.6,Completed,2024-05-29,,0.0
PAY_0000562,ORD_0000562,Credit Card,118.85,Completed,2024-06-01,,0.0
PAY_0000563,ORD_0000563,PayPal,96.55,Partially Refunded,2024-07-31,,78.88
PAY_0000564,ORD_0000564,PayPal,235.9,Completed,2024-02-07,,0.0
PAY_0000565,ORD_0000565,Credit Card,19.31,Partially Refunded,2024-02-12,,15.3
PAY_0000566,ORD_0000566,Credit Card,119.29,Failed,2024-08-08,Fraud flag,0.0
PAY_0000567,ORD_0000567,Credit Card,101.22,Completed,2024-01-13,,0.0
PAY_0000568,ORD_0000568,PayPal,284.74,Completed,2024-03-21,,0.0
PAY_0000569,ORD_0000569,Credit Card,55.54,Pending,2024-09-17,,0.0
PAY_0000570,ORD_0000570,PayPal,52.23,Completed,2023-11-12,,0.0
PAY_0000571,ORD_0000571,Credit Card,54.79,Completed,2024-01-27,,0.0
PAY_0000572,ORD_0000572,Credit Card,235.9,Completed,2024-02-08,,0.0
PAY_0000573,ORD_0000573,Klarna,118.52,Pending,2024-04-09,,0.0
PAY_0000574,ORD_0000574,Credit Card,118.83,Completed,2024-05-29,,0.0
PAY_0000575,ORD_0000575,Credit Card,284.14,Partially Refunded,2024-07-16,,154.22
PAY_0000576,ORD_0000576,Credit Card,132.87,Completed,2024-07-31,,0.0
PAY_0000577,ORD_0000577,Credit Card,61.07,Completed,2024-08-18,,0.0
PAY_0000578,ORD_0000578,PayPal,73.03,Completed,2024-08-27,,0.0
PAY_0000579,ORD_0000579,Credit Card,217.88,Partially Refunded,2024-09-11,,111.36
PAY_0000580,ORD_0000580,Credit Card,26.32,Completed,2024-10-20,,0.0
PAY_0000581,ORD_0000581,Klarna,74.5,Partially Refunded,2023-05-21,,65.99
PAY_0000582,ORD_0000582,Apple Pay,116.53,Completed,2023-05-31,,0.0
PAY_0000583,ORD_0000583,PayPal,33.01,Completed,2023-06-16,,0.0
PAY_0000584,ORD_0000584,Credit Card,233.97,Completed,2023-08-10,,0.0
PAY_0000585,ORD_0000585,Credit Card,52.24,Partially Refunded,2023-11-15,,33.82
PAY_0000586,ORD_0000586,Credit Card,75.74,Refunded,2024-04-26,,57.09
PAY_0000587,ORD_0000587,Apple Pay,45.7,Completed,2024-11-08,,0.0
PAY_0000588,ORD_0000588,Debit Card,90.59,Partially Refunded,2023-12-06,,44.35
PAY_0000589,ORD_0000589,Apple Pay,68.46,Completed,2023-05-17,,0.0
PAY_0000590,ORD_0000590,Credit Card,45.5,Partially Refunded,2024-08-05,,38.3
PAY_0000591,ORD_0000591,PayPal,530.47,Completed,2024-07-14,,0.0
PAY_0000592,ORD_0000592,Credit Card,258.08,Authorized,2024-10-27,,0.0
PAY_0000593,ORD_0000593,PayPal,116.34,Completed,2023-05-01,,0.0
PAY_0000594,ORD_0000594,Debit Card,94.41,Refunded,2023-06-10,,68.31
PAY_0000595,ORD_0000595,Apple Pay,356.5,Completed,2024-05-29,,0.0
PAY_0000596,ORD_0000596,Credit Card,184.78,Completed,2024-07-27,,0.0
PAY_0000597,ORD_0000597,Credit Card,26.33,Partially Refunded,2024-10-26,,9.82
PAY_0000598,ORD_0000598,Credit Card,162.82,Partially Refunded,2023-02-20,,55.35
PAY_0000599,ORD_0000599,Apple Pay,16.35,Completed,2023-02-23,,0.0
PAY_0000600,ORD_0000600,PayPal,139.62,Refunded,2023-03-04,,54.53
PAY_0000601,ORD_0000601,PayPal,70.41,Completed,2023-03-17,,0.0
PAY_0000602,ORD_0000602,PayPal,232.59,Authorized,2023-04-24,,0.0
PAY_0000603,ORD_0000603,Credit Card,232.63,Failed,2023-04-27,Expired card,0.0
PAY_0000604,ORD_0000604,Credit Card,51.84,Partially Refunded,2023-07-20,,40.76
PAY_0000605,ORD_0000605,Credit Card,339.83,Refunded,2023-09-27,,248.24
PAY_0000606,ORD_0000606,PayPal,117.36,Refunded,2023-10-09,,73.96
PAY_0000607,ORD_0000607,Debit Card,43.31,Partially Refunded,2024-02-11,,14.23
PAY_0000608,ORD_0000608,Credit Card,172.5,Completed,2024-05-09,,0.0
PAY_0000609,ORD_0000609,PayPal,160.83,Completed,2024-04-20,,0.0
PAY_0000610,ORD_0000610,PayPal,118.72,Completed,2024-05-12,,0.0
PAY_0000611,ORD_0000611,Credit Card,175.17,Refunded,2024-09-17,,56.84
PAY_0000612,ORD_0000612,Credit Card,16.65,Completed,2024-09-20,,0.0
PAY_0000613,ORD_0000613,Klarna,106.28,Completed,2024-10-26,,0.0
PAY_0000614,ORD_0000614,Credit Card,71.08,Completed,2023-09-27,,0.0
PAY_0000615,ORD_0000615,Apple Pay,473.43,Completed,2024-03-15,,0.0
PAY_0000616,ORD_0000616,Apple Pay,236.82,Refunded,2024-03-23,,106.54
PAY_0000617,ORD_0000617,Credit Card,118.28,Completed,2024-04-09,,0.0
PAY_0000618,ORD_0000618,Credit Card,347.13,Partially Refunded,2024-07-31,,246.83
PAY_0000619,ORD_0000619,Debit Card,119.69,Refunded,2024-10-10,,118.72
PAY_0000620,ORD_0000620,Credit Card,103.02,Partially Refunded,2024-11-14,,90.26
PAY_0000621,ORD_0000621,PayPal,59.88,Completed,2023-06-30,,0.0
PAY_0000622,ORD_0000622,Credit Card,95.0,Completed,2023-11-24,,0.0
PAY_0000623,ORD_0000623,PayPal,162.8,Refunded,2023-12-17,,62.68
PAY_0000624,ORD_0000624,Credit Card,354.26,Partially Refunded,2024-01-31,,268.07
PAY_0000625,ORD_0000625,Credit Card,130.03,Authorized,2024-06-22,,0.0
PAY_0000626,ORD_0000626,Credit Card,119.04,Completed,2024-06-29,,0.0
PAY_0000627,ORD_0000627,Credit Card,96.55,Failed,2024-08-01,Card declined,0.0
PAY_0000628,ORD_0000628,Klarna,73.33,Pending,2024-10-23,,0.0
PAY_0000629,ORD_0000629,Credit Card,164.41,Partially Refunded,2023-08-17,,54.29
PAY_0000630,ORD_0000630,Klarna,61.42,Completed,2024-08-28,,0.0
PAY_0000631,ORD_0000631,Credit Card,60.16,Completed,2024-10-02,,0.0
PAY_0000632,ORD_0000632,Credit Card,115.97,Completed,2023-03-03,,0.0
PAY_0000633,ORD_0000633,Credit Card,116.05,Completed,2023-03-15,,0.0
PAY_0000634,ORD_0000634,Credit Card,116.15,Completed,2023-04-01,,0.0
PAY_0000635,ORD_0000635,Credit Card,59.81,Completed,2024-06-01,,0.0
PAY_0000636,ORD_0000636,Credit Card,343.34,Completed,2024-07-19,,0.0
PAY_0000637,ORD_0000637,Credit Card,185.03,Completed,2024-10-04,,0.0
PAY_0000638,ORD_0000638,Klarna,231.29,Completed,2023-01-11,,0.0
PAY_0000639,ORD_0000639,PayPal,115.7,Completed,2023-01-20,,0.0
PAY_0000640,ORD_0000640,Debit Card,94.41,Partially Refunded,2023-06-12,,75.46
PAY_0000641,ORD_0000641,Credit Card,278.13,Completed,2023-06-15,,0.0
PAY_0000642,ORD_0000642,Credit Card,60.13,Partially Refunded,2023-11-21,,47.71
PAY_0000643,ORD_0000643,PayPal,739.43,Completed,2023-03-22,,0.0
PAY_0000644,ORD_0000644,Debit Card,167.34,Completed,2024-07-12,,0.0
PAY_0000645,ORD_0000645,Credit Card,53.99,Completed,2023-03-24,,0.0
PAY_0000646,ORD_0000646,Credit Card,160.83,Refunded,2023-03-30,,93.6
