order_id,customer_id,order_date,order_status,region,primary_warehouse_id,order_subtotal,discount_amount,shipping_cost,tax_amount,order_total,payment_method,promo_id,cancelled_date,cancel_reason
ORD_0000211,CUST_00043,2023-03-14,CLOSED,East,WH_3,107.39,0.0,0.0,8.59,115.98,Credit Card,,,
ORD_0000212,CUST_00043,2023-04-07,COMPLETE,East,WH_3,107.58,0.22,0.0,8.59,115.95,Credit Card,PRM02,,
ORD_0000213,CUST_00043,2023-03-27,COMPLETE,East,WH_3,322.56,0.0,0.0,25.8,348.36,Credit Card,,,
ORD_0000214,CUST_00043,2023-10-03,COMPLETE,East,WH_3,217.26,0.0,0.0,17.38,234.64,Credit Card,,,
ORD_0000215,CUST_00043,2024-06-17,COMPLETE,East,WH_4,110.15,0.0,0.0,8.81,118.96,PayPal,,,
ORD_0000216,CUST_00044,2023-12-16,COMPLETE,North,WH_1,44.16,0.09,6.99,3.53,54.59,Credit Card,PRM05,,
ORD_0000217,CUST_00044,2024-05-18,COMPLETE,North,WH_1,42.31,0.0,6.99,3.38,52.68,Credit Card,,,
ORD_0000218,CUST_00045,2024-03-26,COMPLETE,South,WH_1,109.66,0.0,0.0,8.77,118.43,Credit Card,,,
ORD_0000219,CUST_00045,2024-03-29,CANCELED,South,WH_2,318.17,0.0,0.0,25.45,343.62,PayPal,,2024-03-30,Payment issue
ORD_0000220,CUST_00045,2024-04-23,COMPLETE,South,WH_2,48.81,0.0,6.99,3.9,59.7,PayPal,,,
ORD_0000221,CUST_00045,2024-06-25,COMPLETE,South,WH_4,26.52,0.0,6.99,2.12,35.63,PayPal,,,
ORD_0000222,CUST_00045,2024-10-05,COMPLETE,South,WH_3,110.79,0.0,0.0,8.86,119.65,Credit Card,,,
ORD_0000223,CUST_00046,2023-05-10,COMPLETE,East,WH_3,257.03,0.0,0.0,20.56,277.59,Credit Card,,,
ORD_0000224,CUST_00046,2023-05-16,COMPLETE,East,WH_3,90.42,0.0,0.0,7.23,97.65,Credit Card,,,
ORD_0000225,CUST_00046,2023-06-16,COMPLETE,East,WH_3,49.3,0.0,6.99,3.94,60.23,Debit Card,,,
ORD_0000226,CUST_00046,2023-08-05,COMPLETE,East,WH_3,324.87,0.0,0.0,25.99,350.86,Debit Card,,,
ORD_0000227,CUST_00046,2023-10-09,COMPLETE,East,WH_3,108.67,0.0,0.0,8.69,117.36,PayPal,,,
ORD_0000228,CUST_00046,2024-02-10,ON_HOLD,East,WH_3,218.78,0.0,0.0,17.5,236.28,Debit Card,,,
ORD_0000229,CUST_00046,2024-11-15,COMPLETE,East,WH_2,111.36,0.0,0.0,8.91,120.27,Credit Card,,,
ORD_0000230,CUST_00047,2024-11-19,COMPLETE,North,WH_3,61.51,0.18,6.99,4.91,73.23,Credit Card,PRM10,,
ORD_0000231,CUST_00048,2023-03-17,COMPLETE,West,WH_4,468.92,0.0,0.0,37.51,506.43,PayPal,,,
ORD_0000232,CUST_00048,2023-07-29,COMPLETE,West,WH_4,39.37,0.0,6.99,3.15,49.51,Klarna,,,
ORD_0000233,CUST_00048,2023-08-01,COMPLETE,West,WH_4,195.92,0.49,0.0,15.63,211.06,Credit Card,PRM03,,
ORD_0000234,CUST_00048,2024-02-06,COMPLETE,West,WH_3,99.12,0.0,0.0,7.93,107.05,Credit Card,,,
ORD_0000235,CUST_00048,2024-07-03,COMPLETE,West,WH_1,110.24,0.0,0.0,8.82,119.06,Klarna,,,
ORD_0000236,CUST_00050,2023-05-07,COMPLETE,South,WH_1,43.63,0.0,6.99,3.49,54.11,Credit Card,,,
ORD_0000237,CUST_00050,2023-05-10,COMPLETE,South,WH_2,107.78,0.0,0.0,8.62,116.4,PayPal,,,
ORD_0000238,CUST_00050,2023-05-29,COMPLETE,South,WH_2,238.87,0.0,0.0,19.11,257.98,Credit Card,,,
ORD_0000239,CUST_00050,2023-05-30,COMPLETE,South,WH_2,107.89,0.0,0.0,8.63,116.52,Apple Pay,,,
ORD_0000240,CUST_00050,2023-10-06,COMPLETE,South,WH_2,49.23,0.0,6.99,3.94,60.16,Credit Card,,,
ORD_0000241,CUST_00050,2023-10-12,COMPLETE,South,WH_3,266.56,0.0,0.0,21.32,287.88,Credit Card,,,
ORD_0000242,CUST_00050,2023-10-31,PENDING,South,WH_2,147.9,0.0,0.0,11.83,159.73,Klarna,,,
ORD_0000243,CUST_00050,2023-11-03,PENDING,South,WH_2,259.49,0.0,0.0,20.76,280.25,Credit Card,,,
ORD_0000244,CUST_00050,2023-11-23,COMPLETE,South,WH_2,57.51,0.17,6.99,4.59,68.92,Debit Card,PRM04,,
ORD_0000245,CUST_00050,2023-12-28,PROCESSING,South,WH_2,302.26,0.0,0.0,24.18,326.44,Credit Card,,,
ORD_0000246,CUST_00050,2024-02-01,COMPLETE,South,WH_2,109.34,0.0,0.0,8.75,118.09,Credit Card,,,
ORD_0000247,CUST_00050,2024-02-07,COMPLETE,South,WH_2,159.17,0.0,0.0,12.73,171.9,Apple Pay,,,
ORD_0000248,CUST_00050,2024-04-06,COMPLETE,South,WH_1,109.72,0.22,0.0,8.76,118.26,Apple Pay,PRM07,,
ORD_0000249,CUST_00050,2024-08-01,COMPLETE,South,WH_5,60.33,0.15,6.99,4.81,71.98,Credit Card,PRM08,,
ORD_0000250,CUST_00050,2024-08-19,PROCESSING,South,WH_3,175.57,0.0,0.0,14.05,189.62,Debit Card,,,
ORD_0000251,CUST_00050,2024-11-11,COMPLETE,South,WH_5,19.91,0.0,6.99,1.59,28.49,Credit Card,,,
ORD_0000252,CUST_00050,2024-11-14,PROCESSING,South,WH_3,76.68,0.0,0.0,6.13,82.81,PayPal,,,
ORD_0000253,CUST_00050,2024-11-30,COMPLETE,South,WH_2,111.12,0.0,0.0,8.89,120.01,Credit Card,,,
ORD_0000254,CUST_00054,2024-11-03,CLOSED,North,WH_2,79.87,0.0,0.0,6.39,86.26,Credit Card,,,
ORD_0000255,CUST_00055,2024-10-24,COMPLETE,South,WH_3,110.9,0.0,0.0,8.87,119.77,Credit Card,,,
ORD_0000256,CUST_00055,2024-12-11,COMPLETE,South,WH_2,50.38,0.1,6.99,4.02,61.29,Debit Card,PRM11,,
ORD_0000257,CUST_00055,2024-12-14,PENDING_PAYMENT,South,WH_2,76.8,0.0,0.0,6.14,82.94,Credit Card,,,
ORD_0000258,CUST_00056,2024-07-04,COMPLETE,South,WH_2,67.88,0.0,6.99,5.43,80.3,Credit Card,,,
ORD_0000259,CUST_00057,2024-11-09,COMPLETE,South,WH_2,76.66,0.0,0.0,6.13,82.79,Credit Card,,,
ORD_0000260,CUST_00059,2024-04-11,COMPLETE,South,WH_2,109.75,0.0,0.0,8.78,118.53,PayPal,,,
ORD_0000261,CUST_00059,2024-06-24,COMPLETE,South,WH_2,202.51,0.0,0.0,16.2,218.71,PayPal,,,
ORD_0000262,CUST_00059,2024-07-26,COMPLETE,South,WH_2,42.47,0.0,6.99,3.4,52.86,Klarna,,,
ORD_0000263,CUST_00059,2024-08-25,COMPLETE,South,WH_5,17.85,0.03,6.99,1.43,26.24,Debit Card,PRM09,,
ORD_0000264,CUST_00059,2024-08-28,COMPLETE,South,WH_4,50.1,0.0,6.99,4.01,61.1,Debit Card,,,
ORD_0000265,CUST_00059,2024-09-01,COMPLETE,South,WH_1,64.1,0.0,6.99,5.13,76.22,Credit Card,,,
ORD_0000266,CUST_00060,2024-03-25,COMPLETE,North,WH_1,143.41,0.0,0.0,11.47,154.88,Credit Card,,,
ORD_0000267,CUST_00060,2024-03-28,PENDING_PAYMENT,North,WH_1,42.2,0.0,6.99,3.38,52.57,Credit Card,,,
ORD_0000268,CUST_00060,2024-04-26,COMPLETE,North,WH_1,42.27,0.0,6.99,3.38,52.64,Credit Card,,,
ORD_0000269,CUST_00060,2024-05-01,COMPLETE,North,WH_1,66.79,0.0,6.99,5.34,79.12,Debit Card,,,
ORD_0000270,CUST_00060,2024-05-09,COMPLETE,North,WH_2,84.58,0.0,0.0,6.77,91.35,Credit Card,,,
ORD_0000271,CUST_00060,2024-07-22,COMPLETE,North,WH_4,67.07,0.17,6.99,5.35,79.24,Credit Card,PRM08,,
ORD_0000272,CUST_00060,2024-10-28,COMPLETE,North,WH_4,65.53,0.0,6.99,5.24,77.76,Klarna,,,
ORD_0000273,CUST_00060,2024-11-04,COMPLETE,North,WH_1,324.56,0.0,0.0,25.96,350.52,Apple Pay,,,
ORD_0000274,CUST_00060,2024-12-31,COMPLETE,North,WH_2,42.57,0.0,6.99,3.41,52.97,PayPal,,,
ORD_0000275,CUST_00062,2024-01-31,COMPLETE,South,WH_2,109.34,0.0,0.0,8.75,118.09,PayPal,,,
ORD_0000276,CUST_00063,2023-12-12,COMPLETE,North,WH_1,49.78,0.0,6.99,3.98,60.75,Klarna,,,
ORD_0000277,CUST_00064,2024-07-08,COMPLETE,South,WH_4,120.46,0.0,0.0,9.64,130.1,Credit Card,,,
ORD_0000278,CUST_00064,2024-09-07,COMPLETE,South,WH_4,87.83,0.0,0.0,7.03,94.86,Credit Card,,,
ORD_0000279,CUST_00064,2024-09-22,COMPLETE,South,WH_2,91.78,0.0,0.0,7.34,99.12,Debit Card,,,
ORD_0000280,CUST_00064,2024-10-17,COMPLETE,South,WH_2,110.86,0.0,0.0,8.87,119.73,PayPal,,,
ORD_0000281,CUST_00064,2024-11-18,PENDING,South,WH_2,42.73,0.13,6.99,3.41,53.0,Credit Card,PRM10,,
ORD_0000282,CUST_00065,2023-10-23,COMPLETE,North,WH_2,59.43,0.0,6.99,4.75,71.17,Credit Card,,,
ORD_0000283,CUST_00065,2023-10-29,COMPLETE,North,WH_4,49.29,0.0,6.99,3.94,60.22,Credit Card,,,
ORD_0000284,CUST_00065,2023-10-23,COMPLETE,North,WH_4,217.5,0.0,0.0,17.4,234.9,PayPal,,,
ORD_0000285,CUST_00065,2023-12-07,COMPLETE,North,WH_2,49.77,0.0,6.99,3.98,60.74,PayPal,,,
ORD_0000286,CUST_00065,2023-12-14,COMPLETE,North,WH_4,109.05,0.0,0.0,8.72,117.77,Debit Card,,,
ORD_0000287,CUST_00065,2024-05-16,COMPLETE,North,WH_4,109.96,0.0,0.0,8.8,118.76,Debit Card,,,
ORD_0000288,CUST_00065,2024-05-19,COMPLETE,North,WH_5,219.96,0.0,0.0,17.6,237.56,Klarna,,,
ORD_0000289,CUST_00065,2024-10-08,COMPLETE,North,WH_2,234.35,0.0,0.0,18.75,253.1,Credit Card,,,
ORD_0000290,CUST_00065,2024-10-10,PENDING,North,WH_1,110.82,0.0,0.0,8.87,119.69,Credit Card,,,
ORD_0000291,CUST_00065,2024-11-21,COMPLETE,North,WH_1,222.14,0.0,0.0,17.77,239.91,Apple Pay,,,
ORD_0000292,CUST_00065,2024-12-13,COMPLETE,North,WH_1,123.18,0.25,0.0,9.83,132.76,Credit Card,PRM11,,
ORD_0000293,CUST_00066,2023-06-24,PENDING,South,WH_2,41.57,0.0,6.99,3.33,51.89,Credit Card,,,
ORD_0000294,CUST_00066,2023-09-09,COMPLETE,South,WH_2,108.49,0.0,0.0,8.68,117.17,Debit Card,,,
ORD_0000295,CUST_00066,2024-01-02,COMPLETE,South,WH_4,109.17,0.0,0.0,8.73,117.9,Credit Card,,,
ORD_0000296,CUST_00066,2024-03-25,CANCELED,South,WH_2,379.01,0.0,0.0,30.32,409.33,Credit Card,,2024-03-27,Found cheaper elsewhere
ORD_0000297,CUST_00066,2024-05-25,COMPLETE,South,WH_2,44.54,0.0,6.99,3.56,55.09,Credit Card,,,
ORD_0000298,CUST_00066,2024-05-29,COMPLETE,South,WH_1,220.06,0.0,0.0,17.6,237.66,Debit Card,,,
ORD_0000299,CUST_00067,2024-02-15,COMPLETE,East,WH_5,218.84,0.0,0.0,17.51,236.35,PayPal,,,
ORD_0000300,CUST_00067,2024-05-18,COMPLETE,East,WH_1,24.53,0.0,6.99,1.96,33.48,Debit Card,,,
ORD_0000301,CUST_00067,2024-04-13,COMPLETE,East,WH_5,42.24,0.0,6.99,3.38,52.61,Apple Pay,,,
ORD_0000302,CUST_00067,2024-06-15,COMPLETE,East,WH_3,330.39,0.0,0.0,26.43,356.82,Apple Pay,,,
ORD_0000303,CUST_00067,2024-06-24,COMPLETE,East,WH_3,8.9,0.0,6.99,0.71,16.6,Credit Card,,,
ORD_0000304,CUST_00067,2024-08-14,COMPLETE,East,WH_1,171.69,0.0,0.0,13.74,185.43,Credit Card,,,
ORD_0000305,CUST_00067,2024-10-27,PENDING,East,WH_3,86.65,0.0,0.0,6.93,93.58,Credit Card,,,
ORD_0000306,CUST_00067,2024-11-14,COMPLETE,East,WH_2,42.72,0.0,6.99,3.42,53.13,PayPal,,,
ORD_0000307,CUST_00068,2024-01-03,COMPLETE,South,WH_2,42.01,0.0,6.99,3.36,52.36,Apple Pay,,,
ORD_0000308,CUST_00068,2024-02-06,PROCESSING,South,WH_3,109.37,0.16,0.0,8.74,117.95,Credit Card,PRM06,,
ORD_0000309,CUST_00068,2024-04-19,COMPLETE,South,WH_4,48.8,0.0,6.99,3.9,59.69,Credit Card,,,
ORD_0000310,CUST_00069,2023-09-21,COMPLETE,East,WH_3,48.23,0.0,6.99,3.86,59.08,Debit Card,,,
ORD_0000311,CUST_00069,2023-09-26,COMPLETE,East,WH_5,325.77,0.0,0.0,26.06,351.83,Debit Card,,,
ORD_0000312,CUST_00069,2023-10-27,COMPLETE,East,WH_3,108.77,0.0,0.0,8.7,117.47,Debit Card,,,
ORD_0000313,CUST_00069,2023-10-30,COMPLETE,East,WH_3,217.58,0.0,0.0,17.41,234.99,Debit Card,,,
ORD_0000314,CUST_00069,2023-11-08,COMPLETE,East,WH_3,41.88,0.0,6.99,3.35,52.22,PayPal,,,
ORD_0000315,CUST_00069,2023-11-23,COMPLETE,East,WH_3,44.1,0.0,6.99,3.53,54.62,Credit Card,,,
ORD_0000316,CUST_00069,2024-01-20,COMPLETE,East,WH_2,109.27,0.0,0.0,8.74,118.01,Credit Card,,,
ORD_0000317,CUST_00069,2024-02-15,COMPLETE,East,WH_3,109.42,0.0,0.0,8.75,118.17,Credit Card,,,
ORD_0000318,CUST_00069,2024-05-16,COMPLETE,East,WH_2,109.96,0.0,0.0,8.8,118.76,Debit Card,,,
ORD_0000319,CUST_00069,2024-06-13,COMPLETE,East,WH_1,48.94,0.0,6.99,3.92,59.85,Klarna,,,
ORD_0000320,CUST_00069,2024-12-28,COMPLETE,East,WH_4,42.82,0.09,6.99,3.42,53.14,Credit Card,PRM11,,
ORD_0000321,CUST_00070,2023-12-06,ON_HOLD,North,WH_1,41.94,0.0,6.99,3.36,52.29,Credit Card,,,
ORD_0000322,CUST_00070,2024-02-29,CANCELED,North,WH_1,48.66,0.0,6.99,3.89,59.54,Debit Card,,2024-03-01,Delivery too slow
ORD_0000323,CUST_00070,2024-04-30,COMPLETE,North,WH_2,63.68,0.0,6.99,5.09,75.76,Apple Pay,,,
ORD_0000324,CUST_00070,2024-08-02,COMPLETE,North,WH_1,354.89,0.89,0.0,28.32,382.32,Klarna,PRM08,,
ORD_0000325,CUST_00071,2023-12-07,COMPLETE,East,WH_3,259.97,0.0,0.0,20.8,280.77,Credit Card,,,
ORD_0000326,CUST_00071,2024-02-22,COMPLETE,East,WH_3,42.12,0.0,6.99,3.37,52.48,PayPal,,,
ORD_0000327,CUST_00071,2024-06-09,COMPLETE,East,WH_3,110.1,0.0,0.0,8.81,118.91,Credit Card,,,
ORD_0000328,CUST_00072,2023-11-23,PENDING,East,WH_3,99.43,0.3,0.0,7.93,107.06,Klarna,PRM04,,
ORD_0000329,CUST_00072,2024-03-13,COMPLETE,East,WH_3,219.16,0.0,0.0,17.53,236.69,Credit Card,,,
ORD_0000330,CUST_00073,2023-12-17,COMPLETE,East,WH_5,218.14,0.44,0.0,17.42,235.12,Credit Card,PRM05,,
ORD_0000331,CUST_00073,2024-02-07,COMPLETE,East,WH_3,91.65,0.0,0.0,7.33,98.98,PayPal,,,
ORD_0000332,CUST_00073,2024-07-03,CLOSED,East,WH_4,152.66,0.0,0.0,12.21,164.87,Credit Card,,,
ORD_0000333,CUST_00073,2024-10-03,PENDING,East,WH_3,109.75,0.0,0.0,8.78,118.53,Credit Card,,,
ORD_0000334,CUST_00073,2024-12-01,COMPLETE,East,WH_1,214.4,0.0,0.0,17.15,231.55,Debit Card,,,
ORD_0000335,CUST_00074,2024-08-07,CANCELED,North,WH_1,403.21,0.0,0.0,32.26,435.47,Credit Card,,2024-08-08,Delivery too slow
ORD_0000336,CUST_00074,2024-09-26,COMPLETE,North,WH_1,42.61,0.0,6.99,3.41,53.01,Credit Card,,,
ORD_0000337,CUST_00075,2023-11-10,COMPLETE,North,WH_1,108.86,0.0,0.0,8.71,117.57,Credit Card,,,
ORD_0000338,CUST_00075,2024-04-01,PENDING_PAYMENT,North,WH_1,260.18,0.0,0.0,20.81,280.99,Debit Card,,,
ORD_0000339,CUST_00077,2024-12-09,CLOSED,East,WH_3,26.76,0.0,6.99,2.14,35.89,PayPal,,,
ORD_0000340,CUST_00078,2024-02-21,PROCESSING,North,WH_5,109.46,0.0,0.0,8.76,118.22,PayPal,,,
ORD_0000341,CUST_00079,2023-11-22,COMPLETE,East,WH_2,48.41,0.15,6.99,3.86,59.11,PayPal,PRM04,,
ORD_0000342,CUST_00079,2023-12-13,CANCELED,East,WH_3,218.1,0.0,0.0,17.45,235.55,Debit Card,,2023-12-14,Ordered by mistake
ORD_0000343,CUST_00079,2024-01-10,COMPLETE,East,WH_3,655.26,0.0,0.0,52.42,707.68,Credit Card,,,
ORD_0000344,CUST_00079,2024-05-15,COMPLETE,East,WH_4,219.9,0.0,0.0,17.59,237.49,Debit Card,,,
ORD_0000345,CUST_00079,2024-06-03,COMPLETE,East,WH_3,158.92,0.0,0.0,12.71,171.63,Credit Card,,,
ORD_0000346,CUST_00079,2024-06-07,COMPLETE,East,WH_3,318.02,0.0,0.0,25.44,343.46,PayPal,,,
ORD_0000347,CUST_00079,2024-07-27,COMPLETE,East,WH_1,110.38,0.28,0.0,8.81,118.91,Credit Card,PRM08,,
ORD_0000348,CUST_00080,2024-04-06,CLOSED,North,WH_1,109.72,0.22,0.0,8.76,118.26,Credit Card,PRM07,,
ORD_0000349,CUST_00081,2024-11-17,COMPLETE,North,WH_1,8.96,0.0,6.99,0.72,16.67,Debit Card,,,
ORD_0000350,CUST_00082,2024-07-22,COMPLETE,North,WH_1,110.35,0.28,0.0,8.81,118.88,PayPal,PRM08,,
ORD_0000351,CUST_00082,2024-09-08,COMPLETE,North,WH_3,42.57,0.0,6.99,3.41,52.97,Klarna,,,
ORD_0000352,CUST_00082,2024-09-17,CANCELED,North,WH_1,110.69,0.0,0.0,8.86,119.55,Klarna,,2024-09-17,Ordered by mistake
ORD_0000353,CUST_00082,2024-12-03,CANCELED,North,WH_1,60.73,0.0,6.99,4.86,72.58,Klarna,,2024-12-03,Payment issue
ORD_0000354,CUST_00082,2024-12-23,COMPLETE,North,WH_1,88.33,0.18,0.0,7.05,95.2,Credit Card,PRM11,,
ORD_0000355,CUST_00084,2024-04-03,PENDING_PAYMENT,North,WH_1,33.78,0.07,6.99,2.7,43.4,PayPal,PRM07,,
ORD_0000356,CUST_00084,2024-07-28,COMPLETE,North,WH_5,50.02,0.0,6.99,4.0,61.01,PayPal,,,
ORD_0000357,CUST_00085,2024-07-04,CANCELED,West,WH_4,129.78,0.0,0.0,10.38,140.16,Credit Card,,2024-07-05,Found cheaper elsewhere
ORD_0000358,CUST_00085,2024-08-20,COMPLETE,West,WH_4,50.08,0.08,6.99,4.0,60.99,Credit Card,PRM09,,
ORD_0000359,CUST_00085,2024-08-23,CANCELED,West,WH_4,367.99,0.56,0.0,29.39,396.82,Credit Card,PRM09,2024-08-23,Found cheaper elsewhere
ORD_0000360,CUST_00086,2023-11-06,COMPLETE,East,WH_3,108.83,0.0,0.0,8.71,117.54,Apple Pay,,,
ORD_0000361,CUST_00086,2024-05-23,COMPLETE,East,WH_3,135.56,0.0,0.0,10.84,146.4,Credit Card,,,
ORD_0000362,CUST_00086,2024-06-21,COMPLETE,East,WH_3,42.39,0.0,6.99,3.39,52.77,Credit Card,,,
ORD_0000363,CUST_00086,2024-09-28,COMPLETE,East,WH_1,49.22,0.0,6.99,3.94,60.15,Credit Card,,,
ORD_0000364,CUST_00086,2024-10-14,COMPLETE,East,WH_3,42.65,0.0,6.99,3.41,53.05,Credit Card,,,
ORD_0000365,CUST_00088,2023-08-27,CANCELED,East,WH_5,127.34,0.0,0.0,10.19,137.53,Credit Card,,2023-08-29,Payment issue
ORD_0000366,CUST_00088,2024-04-05,CLOSED,East,WH_3,115.25,0.23,0.0,9.2,124.22,PayPal,PRM07,,
ORD_0000367,CUST_00088,2024-05-23,COMPLETE,East,WH_3,369.52,0.0,0.0,29.56,399.08,Credit Card,,,
ORD_0000368,CUST_00088,2024-11-22,COMPLETE,East,WH_5,76.71,0.0,0.0,6.14,82.85,Credit Card,,,
ORD_0000369,CUST_00089,2024-08-18,COMPLETE,North,WH_1,110.51,0.0,0.0,8.84,119.35,Credit Card,,,
ORD_0000370,CUST_00090,2024-12-04,COMPLETE,North,WH_1,41.1,0.0,6.99,3.29,51.38,Debit Card,,,
ORD_0000371,CUST_00091,2023-06-18,CLOSED,West,WH_3,63.8,0.0,6.99,5.1,75.89,Credit Card,,,
ORD_0000372,CUST_00091,2023-06-23,COMPLETE,West,WH_4,134.03,0.0,0.0,10.72,144.75,Credit Card,,,
ORD_0000373,CUST_00091,2023-08-23,PENDING,West,WH_1,108.39,0.0,0.0,8.67,117.06,Credit Card,,,
ORD_0000374,CUST_00092,2024-06-23,COMPLETE,North,WH_1,42.4,0.0,6.99,3.39,52.78,Debit Card,,,
ORD_0000375,CUST_00092,2024-09-12,COMPLETE,North,WH_1,110.45,0.0,0.0,8.84,119.29,Apple Pay,,,
ORD_0000376,CUST_00092,2024-09-15,COMPLETE,North,WH_1,110.67,0.0,0.0,8.85,119.52,Credit Card,,,
ORD_0000377,CUST_00092,2024-09-18,COMPLETE,North,WH_1,271.92,0.0,0.0,21.75,293.67,Credit Card,,,
ORD_0000378,CUST_00093,2023-05-09,CANCELED,North,WH_1,371.2,0.0,0.0,29.7,400.9,Klarna,,2023-05-11,Found cheaper elsewhere
ORD_0000379,CUST_00093,2023-05-12,COMPLETE,North,WH_1,107.79,0.0,0.0,8.62,116.41,Debit Card,,,
ORD_0000380,CUST_00093,2023-06-10,COMPLETE,North,WH_1,107.96,0.0,0.0,8.64,116.6,Credit Card,,,
ORD_0000381,CUST_00093,2023-12-18,COMPLETE,North,WH_3,327.24,0.0,0.0,26.18,353.42,Credit Card,,,
ORD_0000382,CUST_00093,2024-07-13,COMPLETE,North,WH_1,110.3,0.0,0.0,8.82,119.12,Credit Card,,,
ORD_0000383,CUST_00093,2024-12-10,COMPLETE,North,WH_4,90.02,0.0,0.0,7.2,97.22,Credit Card,,,
ORD_0000384,CUST_00094,2024-09-11,COMPLETE,East,WH_3,44.8,0.0,6.99,3.58,55.37,Credit Card,,,
ORD_0000385,CUST_00095,2023-04-24,COMPLETE,North,WH_1,71.19,0.0,6.99,5.7,83.88,Klarna,,,
ORD_0000386,CUST_00095,2024-03-30,CLOSED,North,WH_4,429.2,0.0,0.0,34.34,463.54,Credit Card,,,
ORD_0000387,CUST_00095,2024-08-31,COMPLETE,North,WH_1,49.14,0.07,6.99,3.93,59.99,Credit Card,PRM09,,
ORD_0000388,CUST_00097,2023-06-17,COMPLETE,North,WH_1,8.72,0.0,6.99,0.7,16.41,Credit Card,,,
ORD_0000389,CUST_00097,2023-06-21,COMPLETE,North,WH_1,28.59,0.0,6.99,2.29,37.87,Apple Pay,,,
ORD_0000390,CUST_00097,2023-07-13,COMPLETE,North,WH_1,108.15,0.0,0.0,8.65,116.8,Apple Pay,,,
ORD_0000391,CUST_00097,2024-05-09,PROCESSING,North,WH_1,42.29,0.0,6.99,3.38,52.66,Credit Card,,,
ORD_0000392,CUST_00099,2024-11-07,COMPLETE,South,WH_2,42.71,0.0,6.99,3.42,53.12,PayPal,,,
ORD_0000393,CUST_00100,2024-05-30,COMPLETE,West,WH_3,42.34,0.0,6.99,3.39,52.72,Credit Card,,,
ORD_0000394,CUST_00102,2024-11-02,COMPLETE,South,WH_5,235.16,0.0,0.0,18.81,253.97,Credit Card,,,
ORD_0000395,CUST_00102,2024-12-03,PENDING,South,WH_2,42.5,0.0,6.99,3.4,52.89,PayPal,,,
ORD_0000396,CUST_00104,2023-10-08,COMPLETE,West,WH_2,117.43,0.0,0.0,9.39,126.82,Credit Card,,,
ORD_0000397,CUST_00104,2024-08-15,COMPLETE,West,WH_4,220.98,0.0,0.0,17.68,238.66,Credit Card,,,
ORD_0000398,CUST_00105,2024-05-26,COMPLETE,North,WH_1,284.79,0.0,0.0,22.78,307.57,Credit Card,,,
ORD_0000399,CUST_00105,2024-06-09,COMPLETE,North,WH_1,51.25,0.0,6.99,4.1,62.34,Klarna,,,
ORD_0000400,CUST_00106,2023-05-03,COMPLETE,North,WH_3,41.46,0.0,6.99,3.32,51.77,Klarna,,,
ORD_0000401,CUST_00106,2023-07-09,COMPLETE,North,WH_1,71.48,0.0,6.99,5.72,84.19,Debit Card,,,
ORD_0000402,CUST_00106,2023-11-08,COMPLETE,North,WH_2,11.37,0.0,6.99,0.91,19.27,Credit Card,,,
ORD_0000403,CUST_00107,2024-06-19,COMPLETE,North,WH_1,42.39,0.0,6.99,3.39,52.77,Debit Card,,,
ORD_0000404,CUST_00107,2024-09-29,COMPLETE,North,WH_4,98.16,0.0,0.0,7.85,106.01,Credit Card,,,
ORD_0000405,CUST_00107,2024-10-29,CLOSED,North,WH_5,169.97,0.0,0.0,13.6,183.57,Credit Card,,,
ORD_0000406,CUST_00108,2023-07-26,COMPLETE,North,WH_1,108.23,0.27,0.0,8.64,116.6,Credit Card,PRM03,,
ORD_0000407,CUST_00108,2023-10-22,SUSPECTED_FRAUD,North,WH_1,129.9,0.0,0.0,10.39,140.29,Credit Card,,,
ORD_0000408,CUST_00108,2023-12-17,COMPLETE,North,WH_1,436.28,0.0,0.0,34.9,471.18,Credit Card,,,
ORD_0000409,CUST_00108,2024-02-04,CLOSED,North,WH_1,151.44,0.0,0.0,12.12,163.56,Credit Card,,,
ORD_0000410,CUST_00108,2024-02-07,CANCELED,North,WH_4,109.38,0.16,0.0,8.74,117.96,PayPal,PRM06,2024-02-07,Payment issue
ORD_0000411,CUST_00108,2024-08-20,COMPLETE,North,WH_1,50.46,0.08,6.99,4.03,61.4,Apple Pay,PRM09,,
ORD_0000412,CUST_00108,2024-11-14,COMPLETE,North,WH_1,65.35,0.0,6.99,5.23,77.57,Credit Card,,,
ORD_0000413,CUST_00109,2024-05-06,CLOSED,West,WH_2,26.45,0.0,6.99,2.12,35.56,Credit Card,,,
ORD_0000414,CUST_00109,2024-09-11,COMPLETE,West,WH_5,46.47,0.0,6.99,3.72,57.18,Apple Pay,,,
ORD_0000415,CUST_00110,2024-05-20,COMPLETE,South,WH_2,60.1,0.0,6.99,4.81,71.9,Credit Card,,,
ORD_0000416,CUST_00110,2024-07-25,COMPLETE,South,WH_2,61.13,0.0,6.99,4.89,73.01,Klarna,,,
ORD_0000417,CUST_00110,2024-10-14,CLOSED,South,WH_4,165.04,0.0,0.0,13.2,178.24,Credit Card,,,
ORD_0000418,CUST_00110,2024-10-18,COMPLETE,South,WH_2,161.49,0.0,0.0,12.92,174.41,Credit Card,,,
ORD_0000419,CUST_00110,2024-11-13,COMPLETE,South,WH_2,261.59,0.0,0.0,20.93,282.52,Credit Card,,,
ORD_0000420,CUST_00111,2024-02-06,COMPLETE,North,WH_1,218.74,0.32,0.0,17.47,235.89,Credit Card,PRM06,,
