return_id,order_id,product_id,customer_id,return_date,quantity,reason,refund_amount,condition,restocked_flag
RET_0000248,ORD_0001004,PRD_0001,CUST_00291,2023-04-24,1,Not as described,107.02,Restock,1
RET_0000249,ORD_0001013,PRD_0021,CUST_00291,2024-10-08,1,Defective / damaged,43.33,Restock,1
RET_0000250,ORD_0001014,PRD_0013,CUST_00291,2024-10-23,2,Wrong size / fit,82.36,Restock,1
RET_0000251,ORD_0001018,PRD_0013,CUST_00293,2024-05-10,1,Changed mind,41.18,Restock,1
RET_0000252,ORD_0001023,PRD_0021,CUST_00295,2023-12-30,1,Not as described,43.33,Resell (open box),1
RET_0000253,ORD_0001038,PRD_0037,CUST_00303,2024-11-02,1,Changed mind,39.87,Resell (open box),1
RET_0000254,ORD_0001040,PRD_0021,CUST_00304,2023-05-01,1,Wrong size / fit,43.33,Restock,1
RET_0000255,ORD_0001044,PRD_0013,CUST_00304,2023-08-24,1,Not as described,41.18,Restock,1
RET_0000256,ORD_0001057,PRD_0021,CUST_00306,2024-02-17,1,Defective / damaged,43.33,Restock,1
RET_0000257,ORD_0001060,PRD_0010,CUST_00306,2024-04-02,1,Changed mind,21.83,Restock,1
RET_0000258,ORD_0001063,PRD_0007,CUST_00307,2024-03-13,1,Defective / damaged,48.49,Restock,1
RET_0000259,ORD_0001071,PRD_0010,CUST_00308,2023-09-16,1,Changed mind,21.83,Restock,1
RET_0000260,ORD_0001074,PRD_0013,CUST_00308,2023-09-25,1,Changed mind,41.18,Resell (open box),1
RET_0000261,ORD_0001078,PRD_0019,CUST_00308,2023-11-21,1,Wrong size / fit,32.95,Resell (open box),1
RET_0000262,ORD_0001080,PRD_0001,CUST_00308,2023-12-04,1,Wrong size / fit,107.02,Restock,1
RET_0000263,ORD_0001091,PRD_0033,CUST_00308,2024-11-16,2,Changed mind,81.86,Restock,1
RET_0000264,ORD_0001095,PRD_0001,CUST_00309,2023-12-30,1,Wrong size / fit,107.02,Restock,1
RET_0000265,ORD_0001101,PRD_0013,CUST_00309,2024-03-12,1,Changed mind,41.18,Restock,1
RET_0000266,ORD_0001102,PRD_0001,CUST_00309,2024-08-28,1,Wrong size / fit,107.02,Restock,1
RET_0000267,ORD_0001105,PRD_0002,CUST_00311,2024-02-20,1,Wrong size / fit,23.87,Restock,1
RET_0000268,ORD_0001106,PRD_0021,CUST_00311,2024-10-02,1,Wrong size / fit,43.33,Scrap,1
RET_0000269,ORD_0001107,PRD_0001,CUST_00312,2023-09-25,1,Defective / damaged,107.02,Scrap,1
RET_0000270,ORD_0001129,PRD_0013,CUST_00317,2023-06-15,1,Wrong size / fit,41.18,Resell (open box),1
RET_0000271,ORD_0001129,PRD_0001,CUST_00317,2023-06-11,1,Defective / damaged,107.02,Restock,1
RET_0000272,ORD_0001135,PRD_0013,CUST_00317,2023-12-18,1,Defective / damaged,41.18,Restock,1
RET_0000273,ORD_0001136,PRD_0001,CUST_00317,2023-12-07,1,Wrong size / fit,107.02,Resell (open box),1
RET_0000274,ORD_0001138,PRD_0007,CUST_00317,2024-04-03,1,Changed mind,48.49,Restock,1
RET_0000275,ORD_0001139,PRD_0013,CUST_00317,2024-04-06,1,Changed mind,41.18,Restock,1
RET_0000276,ORD_0001144,PRD_0001,CUST_00318,2023-10-26,1,Late delivery,107.02,Restock,1
RET_0000277,ORD_0001147,PRD_0013,CUST_00318,2024-01-30,1,Wrong size / fit,41.18,Restock,1
RET_0000278,ORD_0001149,PRD_0001,CUST_00318,2024-03-23,1,Changed mind,107.02,Restock,1
RET_0000279,ORD_0001153,PRD_0001,CUST_00318,2024-08-08,1,Wrong size / fit,107.02,Restock,1
RET_0000280,ORD_0001153,PRD_0001,CUST_00318,2024-07-21,1,Wrong size / fit,107.02,Restock,1
RET_0000281,ORD_0001163,PRD_0013,CUST_00320,2024-08-03,1,Changed mind,41.18,Restock,1
RET_0000282,ORD_0001164,PRD_0013,CUST_00321,2024-08-23,1,Wrong size / fit,41.18,Restock,1
RET_0000283,ORD_0001175,PRD_0021,CUST_00324,2024-04-30,1,Not as described,43.33,Restock,1
RET_0000284,ORD_0001182,PRD_0013,CUST_00327,2024-01-09,1,Wrong size / fit,41.18,Restock,1
RET_0000285,ORD_0001183,PRD_0021,CUST_00327,2024-03-01,2,Defective / damaged,86.66,Restock,1
RET_0000286,ORD_0001202,PRD_0013,CUST_00335,2024-12-31,1,Changed mind,41.18,Scrap,1
RET_0000287,ORD_0001210,PRD_0013,CUST_00338,2024-12-31,1,Wrong size / fit,41.18,Restock,1
RET_0000288,ORD_0001212,PRD_0001,CUST_00339,2023-10-03,1,Defective / damaged,107.02,Scrap,1
RET_0000289,ORD_0001215,PRD_0013,CUST_00339,2024-01-19,1,Changed mind,41.18,Restock,1
RET_0000290,ORD_0001219,PRD_0001,CUST_00343,2023-08-31,1,Not as described,107.02,Resell (open box),1
RET_0000291,ORD_0001229,PRD_0013,CUST_00346,2024-08-09,1,Changed mind,41.18,Restock,1
RET_0000292,ORD_0001238,PRD_0013,CUST_00351,2023-03-23,1,Changed mind,41.18,Scrap,1
RET_0000293,ORD_0001264,PRD_0013,CUST_00358,2024-12-21,1,Wrong size / fit,41.18,Restock,1
RET_0000294,ORD_0001279,PRD_0016,CUST_00364,2024-07-31,1,Defective / damaged,24.87,Scrap,1
RET_0000295,ORD_0001282,PRD_0023,CUST_00366,2024-03-02,1,Wrong size / fit,28.32,Resell (open box),1
RET_0000296,ORD_0001282,PRD_0001,CUST_00366,2024-02-11,1,Changed mind,107.02,Restock,1
RET_0000297,ORD_0001283,PRD_0001,CUST_00367,2024-05-14,1,Defective / damaged,107.02,Restock,1
RET_0000298,ORD_0001287,PRD_0033,CUST_00367,2024-11-04,1,Not as described,40.93,Restock,1
RET_0000299,ORD_0001288,PRD_0030,CUST_00367,2024-12-19,1,Not as described,59.28,Resell (open box),1
RET_0000300,ORD_0001292,PRD_0001,CUST_00371,2023-12-12,2,Wrong size / fit,214.04,Restock,1
RET_0000301,ORD_0001298,PRD_0023,CUST_00374,2023-12-18,1,Changed mind,28.32,Resell (open box),1
RET_0000302,ORD_0001298,PRD_0013,CUST_00374,2024-01-05,1,Changed mind,41.18,Restock,1
RET_0000303,ORD_0001304,PRD_0039,CUST_00374,2024-12-31,1,Wrong size / fit,73.91,Restock,1
RET_0000304,ORD_0001322,PRD_0001,CUST_00376,2023-04-16,1,Late delivery,107.02,Restock,1
RET_0000305,ORD_0001322,PRD_0009,CUST_00376,2023-05-08,1,Changed mind,25.76,Scrap,1
RET_0000306,ORD_0001323,PRD_0009,CUST_00376,2023-07-17,1,Wrong size / fit,25.76,Scrap,1
RET_0000307,ORD_0001326,PRD_0001,CUST_00376,2024-05-01,1,Defective / damaged,107.02,Restock,1
RET_0000308,ORD_0001338,PRD_0021,CUST_00382,2024-12-21,1,Defective / damaged,43.33,Restock,1
RET_0000309,ORD_0001345,PRD_0013,CUST_00384,2023-10-28,1,Defective / damaged,41.18,Restock,1
RET_0000310,ORD_0001346,PRD_0007,CUST_00384,2023-12-21,1,Not as described,48.49,Restock,1
RET_0000311,ORD_0001359,PRD_0021,CUST_00389,2024-08-31,1,Wrong size / fit,43.33,Resell (open box),1
RET_0000312,ORD_0001362,PRD_0007,CUST_00390,2024-07-03,1,Defective / damaged,48.49,Restock,1
RET_0000313,ORD_0001362,PRD_0001,CUST_00390,2024-07-27,1,Wrong size / fit,107.02,Restock,1
RET_0000314,ORD_0001365,PRD_0001,CUST_00391,2023-04-01,1,Defective / damaged,107.02,Restock,1
RET_0000315,ORD_0001367,PRD_0001,CUST_00391,2024-01-02,1,Wrong size / fit,107.02,Restock,1
RET_0000316,ORD_0001370,PRD_0022,CUST_00391,2024-09-05,1,Defective / damaged,48.86,Restock,1
RET_0000317,ORD_0001373,PRD_0013,CUST_00392,2023-08-18,1,Wrong size / fit,41.18,Restock,1
RET_0000318,ORD_0001378,PRD_0013,CUST_00394,2024-11-27,2,Late delivery,82.36,Restock,1
RET_0000319,ORD_0001379,PRD_0021,CUST_00395,2024-10-21,1,Not as described,43.33,Resell (open box),1
RET_0000320,ORD_0001379,PRD_0013,CUST_00395,2024-11-20,1,Not as described,41.18,Restock,1
RET_0000321,ORD_0001380,PRD_0013,CUST_00395,2024-12-03,1,Not as described,41.18,Restock,1
RET_0000322,ORD_0001381,PRD_0018,CUST_00397,2024-10-26,1,Changed mind,47.56,Restock,1
RET_0000323,ORD_0001384,PRD_0024,CUST_00399,2023-07-11,1,Wrong size / fit,21.22,Scrap,1
RET_0000324,ORD_0001385,PRD_0007,CUST_00399,2023-07-29,1,Wrong size / fit,48.49,Restock,1
RET_0000325,ORD_0001394,PRD_0021,CUST_00399,2024-08-17,1,Defective / damaged,43.33,Resell (open box),1
RET_0000326,ORD_0001401,PRD_0001,CUST_00400,2023-10-29,1,Wrong size / fit,107.02,Restock,1
RET_0000327,ORD_0001405,PRD_0003,CUST_00400,2024-03-16,1,Defective / damaged,38.92,Restock,1
RET_0000328,ORD_0001405,PRD_0013,CUST_00400,2024-03-09,1,Defective / damaged,41.18,Restock,1
RET_0000329,ORD_0001415,PRD_0001,CUST_00403,2023-01-31,1,Late delivery,107.02,Resell (open box),1
RET_0000330,ORD_0001423,PRD_0001,CUST_00403,2023-05-19,1,Wrong size / fit,107.02,Scrap,1
RET_0000331,ORD_0001432,PRD_0013,CUST_00405,2024-09-15,1,Late delivery,41.18,Restock,1
RET_0000332,ORD_0001435,PRD_0001,CUST_00406,2023-04-25,1,Late delivery,107.02,Resell (open box),1
RET_0000333,ORD_0001441,PRD_0001,CUST_00407,2024-03-21,1,Defective / damaged,107.02,Resell (open box),1
RET_0000334,ORD_0001443,PRD_0015,CUST_00407,2024-07-26,1,Defective / damaged,58.48,Restock,1
RET_0000335,ORD_0001443,PRD_0013,CUST_00407,2024-07-10,1,Wrong size / fit,41.18,Restock,1
RET_0000336,ORD_0001444,PRD_0006,CUST_00407,2024-07-09,1,Not as described,11.18,Restock,1
RET_0000337,ORD_0001447,PRD_0039,CUST_00407,2024-12-17,1,Late delivery,73.91,Restock,1
RET_0000338,ORD_0001451,PRD_0013,CUST_00410,2024-02-10,1,Wrong size / fit,41.18,Restock,1
RET_0000339,ORD_0001453,PRD_0013,CUST_00410,2024-10-07,2,Late delivery,82.36,Restock,1
RET_0000340,ORD_0001455,PRD_0001,CUST_00412,2023-12-11,1,Defective / damaged,107.02,Resell (open box),1
RET_0000341,ORD_0001458,PRD_0021,CUST_00414,2023-12-15,1,Defective / damaged,43.33,Restock,1
RET_0000342,ORD_0001461,PRD_0013,CUST_00416,2024-01-19,2,Wrong size / fit,82.36,Restock,1
RET_0000343,ORD_0001462,PRD_0001,CUST_00416,2024-05-09,1,Wrong size / fit,107.02,Restock,1
RET_0000344,ORD_0001463,PRD_0013,CUST_00416,2024-07-29,1,Late delivery,41.18,Resell (open box),1
RET_0000345,ORD_0001468,PRD_0013,CUST_00417,2024-10-10,1,Defective / damaged,41.18,Restock,1
RET_0000346,ORD_0001468,PRD_0018,CUST_00417,2024-10-02,1,Wrong size / fit,47.56,Restock,1
RET_0000347,ORD_0001470,PRD_0013,CUST_00419,2023-09-17,1,Wrong size / fit,41.18,Restock,1
RET_0000348,ORD_0001474,PRD_0016,CUST_00419,2024-02-09,1,Wrong size / fit,24.87,Resell (open box),1
RET_0000349,ORD_0001489,PRD_0013,CUST_00421,2024-05-28,2,Wrong size / fit,82.36,Scrap,1
RET_0000350,ORD_0001493,PRD_0013,CUST_00425,2024-01-06,1,Defective / damaged,41.18,Restock,1
RET_0000351,ORD_0001495,PRD_0019,CUST_00425,2024-12-17,1,Wrong size / fit,32.95,Restock,1
RET_0000352,ORD_0001503,PRD_0015,CUST_00427,2023-10-30,1,Not as described,58.48,Restock,1
RET_0000353,ORD_0001505,PRD_0001,CUST_00427,2023-11-26,1,Not as described,107.02,Restock,1
RET_0000354,ORD_0001506,PRD_0013,CUST_00427,2024-01-14,1,Wrong size / fit,41.18,Restock,1
RET_0000355,ORD_0001508,PRD_0007,CUST_00427,2024-01-20,1,Wrong size / fit,48.49,Resell (open box),1
RET_0000356,ORD_0001512,PRD_0021,CUST_00427,2024-11-22,2,Defective / damaged,86.66,Resell (open box),1
RET_0000357,ORD_0001517,PRD_0001,CUST_00431,2024-06-07,1,Changed mind,107.02,Scrap,1
RET_0000358,ORD_0001517,PRD_0001,CUST_00431,2024-06-28,1,Wrong size / fit,107.02,Restock,1
RET_0000359,ORD_0001519,PRD_0001,CUST_00432,2024-02-14,1,Not as described,107.02,Restock,1
RET_0000360,ORD_0001520,PRD_0015,CUST_00432,2024-03-31,1,Late delivery,58.48,Resell (open box),1
RET_0000361,ORD_0001521,PRD_0021,CUST_00432,2024-07-07,1,Wrong size / fit,43.33,Resell (open box),1
RET_0000362,ORD_0001525,PRD_0020,CUST_00434,2024-04-15,1,Late delivery,47.54,Resell (open box),1
RET_0000363,ORD_0001529,PRD_0013,CUST_00434,2024-12-31,1,Wrong size / fit,41.18,Resell (open box),1
RET_0000364,ORD_0001531,PRD_0001,CUST_00435,2024-06-30,1,Wrong size / fit,107.02,Restock,1
RET_0000365,ORD_0001538,PRD_0021,CUST_00436,2024-04-16,1,Late delivery,43.33,Restock,1
RET_0000366,ORD_0001545,PRD_0001,CUST_00438,2023-10-10,1,Late delivery,107.02,Resell (open box),1
RET_0000367,ORD_0001546,PRD_0001,CUST_00438,2023-11-11,1,Changed mind,107.02,Restock,1
RET_0000368,ORD_0001550,PRD_0013,CUST_00438,2023-11-03,1,Not as described,41.18,Restock,1
RET_0000369,ORD_0001559,PRD_0001,CUST_00438,2024-02-24,1,Not as described,107.02,Restock,1
RET_0000370,ORD_0001564,PRD_0013,CUST_00438,2024-12-31,1,Not as described,41.18,Restock,1
RET_0000371,ORD_0001569,PRD_0022,CUST_00439,2023-07-19,2,Late delivery,97.72,Restock,1
RET_0000372,ORD_0001574,PRD_0013,CUST_00439,2024-01-04,1,Not as described,41.18,Restock,1
RET_0000373,ORD_0001587,PRD_0001,CUST_00440,2024-12-28,1,Changed mind,107.02,Restock,1
RET_0000374,ORD_0001591,PRD_0013,CUST_00442,2024-04-30,1,Defective / damaged,41.18,Restock,1
RET_0000375,ORD_0001595,PRD_0004,CUST_00443,2024-08-06,1,Changed mind,62.03,Restock,1
RET_0000376,ORD_0001597,PRD_0001,CUST_00446,2024-05-17,1,Not as described,107.02,Restock,1
RET_0000377,ORD_0001602,PRD_0013,CUST_00448,2024-12-23,3,Changed mind,123.54,Restock,1
RET_0000378,ORD_0001609,PRD_0015,CUST_00450,2023-12-08,1,Defective / damaged,58.48,Scrap,1
RET_0000379,ORD_0001613,PRD_0013,CUST_00450,2024-02-19,1,Wrong size / fit,41.18,Restock,1
RET_0000380,ORD_0001614,PRD_0001,CUST_00450,2024-02-20,2,Changed mind,214.04,Scrap,1
RET_0000381,ORD_0001615,PRD_0013,CUST_00450,2024-06-13,1,Wrong size / fit,41.18,Restock,1
RET_0000382,ORD_0001623,PRD_0033,CUST_00450,2024-12-08,1,Late delivery,40.93,Restock,1
RET_0000383,ORD_0001624,PRD_0001,CUST_00450,2024-12-27,1,Wrong size / fit,107.02,Restock,1
RET_0000384,ORD_0001625,PRD_0024,CUST_00451,2024-12-31,1,Not as described,21.22,Restock,1
RET_0000385,ORD_0001626,PRD_0021,CUST_00452,2024-04-15,1,Not as described,43.33,Restock,1
RET_0000386,ORD_0001627,PRD_0013,CUST_00453,2024-10-10,1,Defective / damaged,41.18,Restock,1
RET_0000387,ORD_0001635,PRD_0021,CUST_00456,2023-12-02,1,Wrong size / fit,43.33,Restock,1
RET_0000388,ORD_0001639,PRD_0013,CUST_00457,2024-01-22,1,Wrong size / fit,41.18,Restock,1
RET_0000389,ORD_0001641,PRD_0001,CUST_00457,2024-05-31,1,Wrong size / fit,107.02,Resell (open box),1
RET_0000390,ORD_0001644,PRD_0001,CUST_00458,2023-12-28,2,Wrong size / fit,214.04,Restock,1
RET_0000391,ORD_0001652,PRD_0013,CUST_00458,2024-09-03,1,Late delivery,41.18,Restock,1
RET_0000392,ORD_0001652,PRD_0030,CUST_00458,2024-08-09,1,Wrong size / fit,59.28,Restock,1
RET_0000393,ORD_0001660,PRD_0013,CUST_00459,2023-08-27,1,Defective / damaged,41.18,Restock,1
RET_0000394,ORD_0001660,PRD_0013,CUST_00459,2023-09-22,1,Wrong size / fit,41.18,Restock,1
RET_0000395,ORD_0001663,PRD_0001,CUST_00459,2023-11-08,1,Wrong size / fit,107.02,Restock,1
RET_0000396,ORD_0001665,PRD_0013,CUST_00459,2023-12-05,1,Wrong size / fit,41.18,Restock,1
RET_0000397,ORD_0001672,PRD_0013,CUST_00459,2024-02-20,2,Wrong size / fit,82.36,Scrap,1
RET_0000398,ORD_0001673,PRD_0013,CUST_00459,2024-03-26,1,Defective / damaged,41.18,Restock,1
RET_0000399,ORD_0001674,PRD_0013,CUST_00459,2024-05-05,1,Late delivery,41.18,Resell (open box),1
RET_0000400,ORD_0001679,PRD_0013,CUST_00459,2024-10-23,1,Changed mind,41.18,Restock,1
RET_0000401,ORD_0001686,PRD_0034,CUST_00464,2024-12-10,1,Wrong size / fit,19.19,Scrap,1
RET_0000402,ORD_0001693,PRD_0001,CUST_00465,2024-08-29,2,Wrong size / fit,214.04,Restock,1
RET_0000403,ORD_0001696,PRD_0004,CUST_00465,2024-11-02,1,Wrong size / fit,62.03,Restock,1
RET_0000404,ORD_0001697,PRD_0013,CUST_00466,2024-02-26,1,Not as described,41.18,Restock,1
RET_0000405,ORD_0001697,PRD_0009,CUST_00466,2024-03-18,1,Wrong size / fit,25.76,Resell (open box),1
RET_0000406,ORD_0001698,PRD_0007,CUST_00468,2024-08-20,1,Defective / damaged,48.49,Scrap,1
RET_0000407,ORD_0001704,PRD_0013,CUST_00472,2023-11-16,2,Late delivery,82.36,Restock,1
RET_0000408,ORD_0001705,PRD_0021,CUST_00472,2023-12-29,1,Changed mind,43.33,Restock,1
RET_0000409,ORD_0001705,PRD_0001,CUST_00472,2023-12-31,2,Changed mind,214.04,Scrap,1
RET_0000410,ORD_0001706,PRD_0021,CUST_00472,2024-12-31,1,Wrong size / fit,43.33,Resell (open box),1
RET_0000411,ORD_0001716,PRD_0001,CUST_00474,2024-06-17,1,Wrong size / fit,107.02,Restock,1
RET_0000412,ORD_0001727,PRD_0001,CUST_00478,2024-02-06,1,Not as described,107.02,Restock,1
RET_0000413,ORD_0001728,PRD_0001,CUST_00478,2024-05-02,1,Defective / damaged,107.02,Restock,1
RET_0000414,ORD_0001729,PRD_0001,CUST_00478,2024-04-10,1,Defective / damaged,107.02,Restock,1
RET_0000415,ORD_0001730,PRD_0015,CUST_00478,2024-04-25,1,Changed mind,58.48,Restock,1
RET_0000416,ORD_0001739,PRD_0021,CUST_00481,2023-06-23,1,Late delivery,43.33,Resell (open box),1
RET_0000417,ORD_0001756,PRD_0013,CUST_00482,2023-08-21,1,Changed mind,41.18,Restock,1
RET_0000418,ORD_0001764,PRD_0030,CUST_00482,2024-08-30,1,Wrong size / fit,59.28,Restock,1
RET_0000419,ORD_0001769,PRD_0001,CUST_00483,2023-12-04,1,Changed mind,107.02,Restock,1
RET_0000420,ORD_0001773,PRD_0001,CUST_00483,2024-04-09,2,Wrong size / fit,214.04,Restock,1
RET_0000421,ORD_0001774,PRD_0018,CUST_00483,2024-05-11,1,Changed mind,47.56,Restock,1
RET_0000422,ORD_0001776,PRD_0020,CUST_00483,2024-06-30,1,Late delivery,47.54,Restock,1
RET_0000423,ORD_0001784,PRD_0001,CUST_00485,2024-08-31,1,Wrong size / fit,107.02,Restock,1
RET_0000424,ORD_0001785,PRD_0013,CUST_00485,2024-09-22,2,Wrong size / fit,82.36,Restock,1
RET_0000425,ORD_0001789,PRD_0001,CUST_00487,2023-12-30,1,Changed mind,107.02,Restock,1
RET_0000426,ORD_0001791,PRD_0001,CUST_00488,2023-04-28,1,Late delivery,107.02,Restock,1
RET_0000427,ORD_0001792,PRD_0013,CUST_00489,2023-06-24,1,Changed mind,41.18,Restock,1
RET_0000428,ORD_0001795,PRD_0013,CUST_00489,2023-08-20,2,Wrong size / fit,82.36,Resell (open box),1
RET_0000429,ORD_0001796,PRD_0013,CUST_00489,2023-08-14,1,Defective / damaged,41.18,Restock,1
RET_0000430,ORD_0001810,PRD_0011,CUST_00489,2024-12-11,1,Changed mind,62.99,Resell (open box),1
RET_0000431,ORD_0001811,PRD_0019,CUST_00489,2024-11-22,2,Late delivery,65.9,Resell (open box),1
RET_0000432,ORD_0001814,PRD_0013,CUST_00490,2024-01-16,1,Late delivery,41.18,Resell (open box),1
RET_0000433,ORD_0001816,PRD_0007,CUST_00490,2024-05-18,1,Changed mind,48.49,Resell (open box),1
RET_0000434,ORD_0001817,PRD_0013,CUST_00490,2024-08-27,1,Late delivery,41.18,Restock,1
RET_0000435,ORD_0001818,PRD_0009,CUST_00491,2023-05-04,1,Changed mind,25.76,Restock,1
RET_0000436,ORD_0001819,PRD_0022,CUST_00491,2023-07-12,1,Wrong size / fit,48.86,Restock,1
RET_0000437,ORD_0001820,PRD_0021,CUST_00491,2023-07-17,1,Changed mind,43.33,Restock,1
RET_0000438,ORD_0001827,PRD_0019,CUST_00491,2024-08-24,1,Late delivery,32.95,Restock,1
RET_0000439,ORD_0001828,PRD_0021,CUST_00491,2024-12-23,1,Late delivery,43.33,Resell (open box),1
RET_0000440,ORD_0001834,PRD_0001,CUST_00493,2024-05-16,1,Wrong size / fit,107.02,Resell (open box),1
RET_0000441,ORD_0001835,PRD_0001,CUST_00493,2024-09-01,1,Wrong size / fit,107.02,Restock,1
RET_0000442,ORD_0001836,PRD_0013,CUST_00494,2023-12-04,1,Changed mind,41.18,Resell (open box),1
RET_0000443,ORD_0001845,PRD_0021,CUST_00496,2024-03-02,1,Wrong size / fit,43.33,Restock,1
RET_0000444,ORD_0001848,PRD_0021,CUST_00496,2024-10-23,2,Changed mind,86.66,Scrap,1
RET_0000445,ORD_0001865,PRD_0013,CUST_00498,2024-06-23,1,Wrong size / fit,41.18,Scrap,1
RET_0000446,ORD_0001871,PRD_0007,CUST_00500,2024-03-02,1,Not as described,48.49,Restock,1
RET_0000447,ORD_0001878,PRD_0013,CUST_00501,2024-06-29,1,Defective / damaged,41.18,Restock,1
RET_0000448,ORD_0001893,PRD_0001,CUST_00503,2024-07-04,1,Defective / damaged,107.02,Restock,1
RET_0000449,ORD_0001896,PRD_0021,CUST_00503,2024-10-13,1,Wrong size / fit,43.33,Restock,1
RET_0000450,ORD_0001897,PRD_0021,CUST_00503,2024-12-31,1,Defective / damaged,43.33,Restock,1
RET_0000451,ORD_0001898,PRD_0001,CUST_00504,2024-01-17,1,Wrong size / fit,107.02,Scrap,1
RET_0000452,ORD_0001907,PRD_0001,CUST_00509,2023-10-16,1,Late delivery,107.02,Restock,1
RET_0000453,ORD_0001907,PRD_0009,CUST_00509,2023-10-28,1,Wrong size / fit,25.76,Restock,1
RET_0000454,ORD_0001910,PRD_0010,CUST_00509,2024-07-22,1,Late delivery,21.83,Restock,1
RET_0000455,ORD_0001918,PRD_0014,CUST_00512,2023-10-07,1,Wrong size / fit,56.5,Restock,1
RET_0000456,ORD_0001922,PRD_0018,CUST_00514,2024-12-31,1,Changed mind,47.56,Restock,1
RET_0000457,ORD_0001923,PRD_0013,CUST_00515,2023-04-09,1,Defective / damaged,41.18,Scrap,1
RET_0000458,ORD_0001924,PRD_0001,CUST_00516,2024-03-07,1,Defective / damaged,107.02,Restock,1
RET_0000459,ORD_0001930,PRD_0013,CUST_00517,2024-10-24,1,Wrong size / fit,41.18,Restock,1
RET_0000460,ORD_0001935,PRD_0001,CUST_00518,2024-08-09,1,Wrong size / fit,107.02,Resell (open box),1
RET_0000461,ORD_0001937,PRD_0022,CUST_00519,2023-04-25,1,Late delivery,48.86,Restock,1
RET_0000462,ORD_0001939,PRD_0001,CUST_00519,2023-08-17,1,Defective / damaged,107.02,Restock,1
RET_0000463,ORD_0001939,PRD_0021,CUST_00519,2023-09-04,1,Wrong size / fit,43.33,Restock,1
RET_0000464,ORD_0001943,PRD_0015,CUST_00519,2024-05-03,1,Wrong size / fit,58.48,Resell (open box),1
RET_0000465,ORD_0001945,PRD_0021,CUST_00520,2023-07-06,1,Wrong size / fit,43.33,Restock,1
RET_0000466,ORD_0001950,PRD_0007,CUST_00520,2024-01-13,1,Defective / damaged,48.49,Restock,1
RET_0000467,ORD_0001952,PRD_0013,CUST_00522,2023-02-18,1,Defective / damaged,41.18,Resell (open box),1
RET_0000468,ORD_0001961,PRD_0018,CUST_00522,2024-05-28,2,Wrong size / fit,95.12,Restock,1
RET_0000469,ORD_0001961,PRD_0001,CUST_00522,2024-04-22,1,Wrong size / fit,107.02,Restock,1
RET_0000470,ORD_0001973,PRD_0013,CUST_00524,2024-11-26,1,Wrong size / fit,41.18,Restock,1
RET_0000471,ORD_0001975,PRD_0007,CUST_00525,2023-10-12,1,Defective / damaged,48.49,Restock,1
RET_0000472,ORD_0001983,PRD_0013,CUST_00525,2024-04-13,2,Not as described,82.36,Restock,1
RET_0000473,ORD_0001993,PRD_0013,CUST_00527,2023-11-21,1,Wrong size / fit,41.18,Restock,1
RET_0000474,ORD_0001999,PRD_0007,CUST_00528,2024-08-02,2,Defective / damaged,96.98,Restock,1
RET_0000475,ORD_0002001,PRD_0013,CUST_00528,2024-09-07,2,Wrong size / fit,82.36,Resell (open box),1
RET_0000476,ORD_0002003,PRD_0016,CUST_00529,2024-05-28,1,Wrong size / fit,24.87,Restock,1
RET_0000477,ORD_0002004,PRD_0001,CUST_00531,2023-02-06,1,Not as described,107.02,Restock,1
RET_0000478,ORD_0002007,PRD_0001,CUST_00531,2023-03-19,1,Late delivery,107.02,Resell (open box),1
RET_0000479,ORD_0002009,PRD_0001,CUST_00531,2023-05-27,1,Wrong size / fit,107.02,Restock,1
RET_0000480,ORD_0002012,PRD_0007,CUST_00531,2023-08-15,2,Defective / damaged,96.98,Restock,1
RET_0000481,ORD_0002015,PRD_0001,CUST_00531,2024-05-08,1,Wrong size / fit,107.02,Restock,1
RET_0000482,ORD_0002018,PRD_0021,CUST_00533,2024-06-27,1,Changed mind,43.33,Restock,1
RET_0000483,ORD_0002021,PRD_0007,CUST_00534,2023-09-05,1,Changed mind,48.49,Scrap,1
RET_0000484,ORD_0002022,PRD_0013,CUST_00534,2023-10-03,1,Wrong size / fit,41.18,Restock,1
RET_0000485,ORD_0002023,PRD_0013,CUST_00534,2023-10-15,1,Late delivery,41.18,Restock,1
RET_0000486,ORD_0002023,PRD_0021,CUST_00534,2023-11-02,1,Wrong size / fit,43.33,Restock,1
RET_0000487,ORD_0002027,PRD_0001,CUST_00534,2024-09-04,1,Defective / damaged,107.02,Restock,1
RET_0000488,ORD_0002030,PRD_0009,CUST_00535,2024-11-03,1,Wrong size / fit,25.76,Resell (open box),1
RET_0000489,ORD_0002032,PRD_0013,CUST_00537,2024-01-06,1,Changed mind,41.18,Resell (open box),1
RET_0000490,ORD_0002040,PRD_0013,CUST_00537,2024-12-31,1,Wrong size / fit,41.18,Restock,1
RET_0000491,ORD_0002045,PRD_0023,CUST_00539,2024-02-20,1,Changed mind,28.32,Restock,1
